Rank,playerId,abbrevName,playerFullName,player,playerFirstName,pos,currentTeamName,currentTeamAbbrevName,currentTeamId,currentTeamLocation,currentTeamLevel,currentOrg,newestTeamName,newestTeamAbbrevName,newestTeamId,newestTeamLocation,newestTeamLevel,newestOrg,seasonYear,gameId,date,teamWithLevel,teamId,teamLevel,home,win,final,location,team,abbrevName,opponentId,opponentToken,opponent,result,org,oppOrg,SeasonAgeAvg,SeasonLevel,CurrentAge,G,GS,IP,P,BF,Fast%,Vel4S,90thVel,IndVertBrk90,Extension,K%,BB%,Strike%,InZone%,NonCompLoc%,T3PO,FPStk%,Kill%,2KC,CSW%,Miss%,In Zone Miss,Chase%,Contact%,Barrel%,xWOBA,wOBA,xPitchRV,xPitchRV/P,scatterName,scatterExtra,gameDay
31,677337,P. Hansen,Pete Hansen,Hansen,Pete,P,Memphis Redbirds,MEM,235,Memphis,aaa,STL,Peoria Chiefs,PEO,443,Peoria,AFA,STL,2024,756327,2024-08-30 19:35:00,PEO - AFA,443,AFA,false,true,true,Peoria,PEO,PEO,554,BEL,BEL,W 4-3,STL,MIA,23.9,A+,25,1,1,5.0,91,24,41.8%,90.0,90.7,17.3,6.70,29.2%,8.3%,64.8%,46.2%,17.6%,50.0%,62.5%,18.18%,50.00%,31.9%,26.8%,17.4%,36.7%,73.2%,28.6%,.357,.388,-0.71,-.008,Sky Carp,PEO vs. BEL (2024-08-30)<br>W 4-3,8/30/24
32,677337,P. Hansen,Pete Hansen,Hansen,Pete,P,Memphis Redbirds,MEM,235,Memphis,aaa,STL,Peoria Chiefs,PEO,443,Peoria,AFA,STL,2024,755869,2024-08-23 20:05:00,PEO - AFA,443,AFA,true,true,true,Peoria,PEO,PEO,584,FW,FW,W 6-4,STL,SD,23.9,A+,25,1,1,5.2,100,25,47.5%,89.6,89.9,17.4,6.36,32.0%,4.0%,66.0%,41.4%,18.2%,64.0%,60.0%,27.27%,50.00%,29.0%,24.5%,13.8%,32.8%,75.5%,23.1%,.275,.436,0.11,.001,TinCaps,PEO vs. FW (2024-08-23)<br>W 6-4,8/23/24
33,677337,P. Hansen,Pete Hansen,Hansen,Pete,P,Memphis Redbirds,MEM,235,Memphis,aaa,STL,Peoria Chiefs,PEO,443,Peoria,AFA,STL,2024,755603,2024-08-17 19:40:00,PEO - AFA,443,AFA,false,true,true,Peoria,PEO,PEO,572,WIS,WIS,W 5-2 (7),STL,MIL,23.9,A+,25,1,1,4.1,90,22,28.9%,90.0,90.1,16.5,6.92,27.3%,9.1%,65.6%,43.3%,17.8%,59.1%,59.1%,19.05%,62.50%,30.0%,20.0%,4.0%,29.4%,80.0%,0.0%,.326,.329,-0.36,-.004,Timber Rattlers,PEO vs. WIS (2024-08-17)<br>W 5-2,8/17/24
34,677337,P. Hansen,Pete Hansen,Hansen,Pete,P,Memphis Redbirds,MEM,235,Memphis,aaa,STL,Peoria Chiefs,PEO,443,Peoria,AFA,STL,2024,755872,2024-08-10 20:05:00,PEO - AFA,443,AFA,true,false,true,Peoria,PEO,PEO,492,CR,CR,L 1-7,STL,MIN,23.9,A+,25,1,1,5.1,82,24,34.1%,88.9,89.6,16.8,6.26,20.8%,16.7%,63.4%,52.4%,18.3%,62.5%,79.2%,40.00%,80.00%,28.0%,19.4%,11.1%,23.1%,80.6%,35.7%,.288,.378,1.10,.013,Kernels,PEO vs. CR (2024-08-10)<br>L 1-7,8/10/24
35,677337,P. Hansen,Pete Hansen,Hansen,Pete,P,Memphis Redbirds,MEM,235,Memphis,aaa,STL,Peoria Chiefs,PEO,443,Peoria,AFA,STL,2024,755880,2024-08-03 20:05:00,PEO - AFA,443,AFA,true,true,true,Peoria,PEO,PEO,565,QC,QC,W 4-1,STL,KC,23.9,A+,25,1,1,6.2,93,27,43.0%,89.0,89.6,16.4,6.17,22.2%,7.4%,61.3%,45.2%,10.8%,55.6%,59.3%,50.00%,60.00%,29.0%,23.1%,14.3%,21.6%,76.9%,5.6%,.277,.280,0.42,.004,River Bandits,PEO vs. QC (2024-08-03)<br>W 4-1,8/3/24
36,677337,P. Hansen,Pete Hansen,Hansen,Pete,P,Memphis Redbirds,MEM,235,Memphis,aaa,STL,Peoria Chiefs,PEO,443,Peoria,AFA,STL,2024,755750,2024-07-28 14:05:00,PEO - AFA,443,AFA,false,true,true,Peoria,PEO,PEO,550,SB,SB,W 6-5 (10),STL,CHC,23.9,A+,25,1,1,6.0,82,23,51.2%,90.6,91.1,16.1,6.85,39.1%,4.3%,63.4%,35.4%,20.7%,43.5%,69.6%,66.67%,77.78%,37.8%,43.2%,10.5%,34.0%,56.8%,25.0%,.264,.265,0.14,.002,Cubs,PEO vs. SB (2024-07-28)<br>W 6-5,7/28/24
37,677337,P. Hansen,Pete Hansen,Hansen,Pete,P,Memphis Redbirds,MEM,235,Memphis,aaa,STL,Peoria Chiefs,PEO,443,Peoria,AFA,STL,2024,755754,2024-07-23 19:05:00,PEO - AFA,443,AFA,false,false,true,Peoria,PEO,PEO,550,SB,SB,L 2-3 (10),STL,CHC,23.9,A+,25,1,1,6.0,82,24,40.2%,90.0,90.7,15.3,7.02,20.8%,4.2%,72.0%,57.3%,15.9%,62.5%,75.0%,30.77%,50.00%,32.9%,20.0%,13.8%,31.4%,80.0%,11.1%,.342,.261,-0.34,-.004,Cubs,PEO vs. SB (2024-07-23)<br>L 2-3,7/23/24
38,677337,P. Hansen,Pete Hansen,Hansen,Pete,P,Memphis Redbirds,MEM,235,Memphis,aaa,STL,Peoria Chiefs,PEO,443,Peoria,AFA,STL,2024,755821,2024-07-13 19:00:00,PEO - AFA,443,AFA,false,true,true,Peoria,PEO,PEO,565,QC,QC,W 2-0,STL,KC,23.9,A+,25,1,1,7.2,94,28,29.8%,90.9,91.6,13.2,6.82,35.7%,0.0%,77.7%,52.1%,9.6%,78.6%,75.0%,50.00%,64.29%,38.3%,33.9%,15.2%,51.1%,66.1%,16.7%,.223,.108,2.42,.026,River Bandits,PEO vs. QC (2024-07-13)<br>W 2-0,7/13/24
39,677337,P. Hansen,Pete Hansen,Hansen,Pete,P,Memphis Redbirds,MEM,235,Memphis,aaa,STL,Peoria Chiefs,PEO,443,Peoria,AFA,STL,2024,755889,2024-07-06 20:05:00,PEO - AFA,443,AFA,true,true,true,Peoria,PEO,PEO,550,SB,SB,W 5-2,STL,CHC,23.9,A+,25,1,1,6.0,88,24,42.5%,90.3,91.0,17.0,6.09,33.3%,4.2%,68.2%,54.0%,9.2%,62.5%,50.0%,23.08%,66.67%,34.1%,26.8%,25.0%,30.0%,73.2%,14.3%,.245,.347,1.12,.013,Cubs,PEO vs. SB (2024-07-06)<br>W 5-2,7/6/24
40,677337,P. Hansen,Pete Hansen,Hansen,Pete,P,Memphis Redbirds,MEM,235,Memphis,aaa,STL,Peoria Chiefs,PEO,443,Peoria,AFA,STL,2024,755756,2024-07-01 19:05:00,PEO - AFA,443,AFA,false,true,true,Peoria,PEO,PEO,550,SB,SB,W 5-2,STL,CHC,23.9,A+,25,1,1,5.0,86,23,36.0%,90.3,91.0,16.2,6.94,21.7%,8.7%,67.4%,55.8%,14.0%,65.2%,69.6%,15.79%,50.00%,24.4%,21.3%,14.3%,31.6%,78.7%,12.5%,.306,.379,0.75,.009,Cubs,PEO vs. SB (2024-07-01)<br>W 5-2,7/1/24
41,677337,P. Hansen,Pete Hansen,Hansen,Pete,P,Memphis Redbirds,MEM,235,Memphis,aaa,STL,Peoria Chiefs,PEO,443,Peoria,AFA,STL,2024,755896,2024-06-26 13:05:00,PEO - AFA,443,AFA,true,false,true,Peoria,PEO,PEO,565,QC,QC,L 1-3,STL,KC,23.9,A+,25,1,1,6.0,83,26,48.8%,89.1,90.0,16.3,6.14,15.4%,11.5%,59.0%,45.1%,18.3%,53.8%,55.6%,33.33%,50.00%,18.1%,12.8%,7.4%,24.4%,87.2%,11.8%,.297,.325,0.07,.001,River Bandits,PEO vs. QC (2024-06-26)<br>L 1-3,6/26/24
42,677337,P. Hansen,Pete Hansen,Hansen,Pete,P,Memphis Redbirds,MEM,235,Memphis,aaa,STL,Peoria Chiefs,PEO,443,Peoria,AFA,STL,2024,756293,2024-06-19 13:05:00,PEO - AFA,443,AFA,false,true,true,Peoria,PEO,PEO,492,CR,CR,W 7-0,STL,MIN,23.9,A+,25,1,1,6.0,94,23,31.9%,88.6,88.9,16.3,6.21,21.7%,4.3%,63.8%,53.2%,22.3%,78.3%,69.6%,20.00%,33.33%,29.8%,28.9%,17.6%,25.0%,71.1%,13.3%,.279,.215,0.86,.009,Kernels,PEO vs. CR (2024-06-19)<br>W 7-0,6/19/24
43,677337,P. Hansen,Pete Hansen,Hansen,Pete,P,Memphis Redbirds,MEM,235,Memphis,aaa,STL,Peoria Chiefs,PEO,443,Peoria,AFA,STL,2024,755903,2024-06-13 19:35:00,PEO - AFA,443,AFA,true,true,true,Peoria,PEO,PEO,550,SB,SB,W 9-6,STL,CHC,23.9,A+,25,1,1,3.1,58,12,34.5%,89.5,90.1,15.4,6.15,16.7%,0.0%,63.8%,55.2%,15.5%,50.0%,50.0%,15.38%,20.00%,24.1%,17.9%,13.6%,23.1%,82.1%,11.1%,.220,.147,0.98,.017,Cubs,PEO vs. SB (2024-06-13)<br>W 9-6,6/13/24
44,677337,P. Hansen,Pete Hansen,Hansen,Pete,P,Memphis Redbirds,MEM,235,Memphis,aaa,STL,Peoria Chiefs,PEO,443,Peoria,AFA,STL,2024,756164,2024-06-07 19:05:00,PEO - AFA,443,AFA,false,false,true,Peoria,PEO,PEO,584,FW,FW,L 3-6,STL,SD,23.9,A+,25,1,1,3.1,84,18,26.2%,88.1,88.3,17.0,6.97,16.7%,22.2%,58.3%,51.2%,19.0%,44.4%,61.1%,6.67%,28.57%,27.4%,21.2%,20.8%,22.0%,78.8%,0.0%,.400,.389,-0.20,-.002,TinCaps,PEO vs. FW (2024-06-07)<br>L 3-6,6/7/24
45,677337,P. Hansen,Pete Hansen,Hansen,Pete,P,Memphis Redbirds,MEM,235,Memphis,aaa,STL,Peoria Chiefs,PEO,443,Peoria,AFA,STL,2024,755966,2024-06-02 13:05:00 (1),PEO - AFA,443,AFA,false,false,true,Peoria,PEO,PEO,499,LAN,LAN,L 1-5 (7),STL,ATH,23.9,A+,25,1,1,5.0,68,21,19.1%,89.4,89.8,15.1,6.11,28.6%,4.8%,64.7%,57.4%,19.1%,52.4%,57.1%,16.67%,83.33%,33.8%,27.6%,18.2%,24.1%,72.4%,30.8%,.379,.370,-1.45,-.021,Lugnuts,PEO vs. LAN (2024-06-02)<br>L 1-5,6/2/24
46,677337,P. Hansen,Pete Hansen,Hansen,Pete,P,Memphis Redbirds,MEM,235,Memphis,aaa,STL,Peoria Chiefs,PEO,443,Peoria,AFA,STL,2024,755908,2024-05-21 19:35:00,PEO - AFA,443,AFA,true,false,true,Peoria,PEO,PEO,492,CR,CR,L 6-8 (10),STL,MIN,23.9,A+,25,1,1,5.1,91,24,44.0%,89.0,90.0,16.7,6.10,20.8%,4.2%,64.8%,48.4%,23.1%,58.3%,54.2%,0.00%,55.56%,35.2%,25.0%,4.3%,27.7%,75.0%,31.3%,.270,.310,0.76,.008,Kernels,PEO vs. CR (2024-05-21)<br>L 6-8,5/21/24
47,677337,P. Hansen,Pete Hansen,Hansen,Pete,P,Memphis Redbirds,MEM,235,Memphis,aaa,STL,Peoria Chiefs,PEO,443,Peoria,AFA,STL,2024,755913,2024-05-15 19:05:00,PEO - AFA,443,AFA,true,false,true,Peoria,PEO,PEO,582,WM,WM,L 1-3 (10),STL,DET,23.9,A+,25,1,1,6.0,78,23,26.0%,89.5,89.7,16.3,6.14,13.0%,4.3%,64.1%,50.6%,10.4%,69.6%,59.1%,10.00%,37.50%,21.8%,23.3%,12.9%,31.6%,76.7%,7.1%,.277,.253,1.09,.014,Whitecaps,PEO vs. WM (2024-05-15)<br>L 1-3,5/15/24
48,677337,P. Hansen,Pete Hansen,Hansen,Pete,P,Memphis Redbirds,MEM,235,Memphis,aaa,STL,Peoria Chiefs,PEO,443,Peoria,AFA,STL,2024,756372,2024-05-09 19:35:00,PEO - AFA,443,AFA,false,true,true,Peoria,PEO,PEO,554,BEL,BEL,W 4-3,STL,MIA,23.9,A+,25,1,1,5.2,95,27,52.6%,88.8,89.5,16.8,6.84,14.8%,11.1%,60.0%,48.4%,7.4%,55.6%,66.7%,20.00%,50.00%,25.3%,19.5%,11.1%,28.6%,80.5%,20.0%,.345,.333,-0.13,-.001,Sky Carp,PEO vs. BEL (2024-05-09)<br>W 4-3,5/9/24
49,677337,P. Hansen,Pete Hansen,Hansen,Pete,P,Memphis Redbirds,MEM,235,Memphis,aaa,STL,Peoria Chiefs,PEO,443,Peoria,AFA,STL,2024,756308,2024-05-03 19:35:00,PEO - AFA,443,AFA,false,false,true,Peoria,PEO,PEO,492,CR,CR,L 0-1,STL,MIN,23.9,A+,25,1,1,6.0,95,23,44.2%,88.8,89.6,16.4,6.61,34.8%,8.7%,64.2%,47.4%,17.9%,65.2%,65.2%,33.33%,72.73%,31.6%,29.5%,15.6%,24.0%,70.5%,18.2%,.186,.191,1.97,.021,Kernels,PEO vs. CR (2024-05-03)<br>L 0-1,5/3/24
50,677337,P. Hansen,Pete Hansen,Hansen,Pete,P,Memphis Redbirds,MEM,235,Memphis,aaa,STL,Peoria Chiefs,PEO,443,Peoria,AFA,STL,2024,755918,2024-04-27 20:05:00,PEO - AFA,443,AFA,true,false,true,Peoria,PEO,PEO,572,WIS,WIS,L 4-5,STL,MIL,23.9,A+,25,1,1,5.1,83,25,48.2%,88.8,89.4,17.7,6.12,20.0%,8.0%,60.2%,49.4%,18.1%,48.0%,60.0%,20.00%,75.00%,22.9%,20.5%,11.1%,28.6%,79.5%,31.3%,.294,.382,0.16,.002,Timber Rattlers,PEO vs. WIS (2024-04-27)<br>L 4-5,4/27/24
51,677337,P. Hansen,Pete Hansen,Hansen,Pete,P,Memphis Redbirds,MEM,235,Memphis,aaa,STL,Peoria Chiefs,PEO,443,Peoria,AFA,STL,2024,755855,2024-04-20 19:00:00,PEO - AFA,443,AFA,false,false,true,Peoria,PEO,PEO,565,QC,QC,L 1-3,STL,KC,23.9,A+,25,1,1,5.0,86,22,36.0%,88.5,89.2,18.0,6.84,31.8%,0.0%,69.8%,47.7%,11.6%,59.1%,61.9%,17.65%,50.00%,31.4%,26.7%,0.0%,44.4%,73.3%,14.3%,.256,.384,0.92,.011,River Bandits,PEO vs. QC (2024-04-20)<br>L 1-3,4/20/24
52,677337,P. Hansen,Pete Hansen,Hansen,Pete,P,Memphis Redbirds,MEM,235,Memphis,aaa,STL,Peoria Chiefs,PEO,443,Peoria,AFA,STL,2024,755924,2024-04-14 15:05:00,PEO - AFA,443,AFA,true,false,true,Peoria,PEO,PEO,554,BEL,BEL,L 4-9,STL,MIA,23.9,A+,25,1,1,4.0,78,21,52.6%,88.4,88.9,16.8,6.09,19.0%,4.8%,67.9%,47.4%,11.5%,47.6%,66.7%,21.43%,40.00%,26.9%,17.9%,13.0%,39.0%,82.1%,6.7%,.312,.411,0.40,.005,Sky Carp,PEO vs. BEL (2024-04-14)<br>L 4-9,4/14/24
53,677337,P. Hansen,Pete Hansen,Hansen,Pete,P,Memphis Redbirds,MEM,235,Memphis,aaa,STL,Peoria Chiefs,PEO,443,Peoria,AFA,STL,2024,755664,2024-04-07 14:10:00,PEO - AFA,443,AFA,false,false,true,Peoria,PEO,PEO,572,WIS,WIS,L 4-5,STL,MIL,23.9,A+,25,1,1,4.2,75,22,34.7%,88.3,89.2,15.9,6.94,18.2%,9.1%,62.7%,46.7%,21.3%,54.5%,59.1%,12.50%,42.86%,36.0%,16.7%,5.9%,17.5%,83.3%,6.7%,.385,.393,-1.93,-.026,Timber Rattlers,PEO vs. WIS (2024-04-07)<br>L 4-5,4/7/24
54,677337,P. Hansen,Pete Hansen,Hansen,Pete,P,Memphis Redbirds,MEM,235,Memphis,aaa,STL,Memphis Redbirds,MEM,235,Memphis,AAA,STL,2023,723255,2023-09-24 15:05:00,MEM - AAA,235,AAA,true,false,true,Memphis,MEM,MEM,494,CLT,CLT,L 2-8,STL,CWS,22.9,AAA,25,1,0,1.0,13,3,76.9%,91.6,92.4,16.1,6.86,0.0%,0.0%,46.2%,46.2%,15.4%,0.0%,66.7%,-,-,7.7%,0.0%,0.0%,0.0%,100.0%,0.0%,.091,.000,0.30,.023,Knights,MEM vs. CLT (2023-09-24)<br>L 2-8,9/24/23
55,677337,P. Hansen,Pete Hansen,Hansen,Pete,P,Memphis Redbirds,MEM,235,Memphis,aaa,STL,Palm Beach Cardinals,PMB,279,Palm Beach,AFX,STL,2023,730158,2023-09-06 18:30:00,PMB - AFX,279,AFX,true,true,true,Palm Beach,PMB,PMB,566,CLR,CLR,W 10-3,STL,PHI,22.9,A,25,1,1,5.2,84,23,43.4%,90.5,91.1,17.9,6.02,30.4%,8.7%,61.9%,49.4%,12.0%,60.9%,56.5%,30.00%,71.43%,28.6%,26.3%,12.5%,31.0%,73.7%,23.1%,.247,.214,1.17,.014,Threshers,PMB vs. CLR (2023-09-06)<br>W 10-3,9/6/23
56,677337,P. Hansen,Pete Hansen,Hansen,Pete,P,Memphis Redbirds,MEM,235,Memphis,aaa,STL,Palm Beach Cardinals,PMB,279,Palm Beach,AFX,STL,2023,729562,2023-09-01 12:05:00 (1),PMB - AFX,279,AFX,false,false,true,Palm Beach,PMB,PMB,3390,BRD,BRD,L 1-2 (7),STL,PIT,22.9,A,25,1,1,4.0,73,16,45.2%,90.7,91.1,18.7,6.88,31.3%,0.0%,65.8%,50.7%,20.5%,56.3%,64.7%,23.81%,33.33%,27.4%,26.3%,29.6%,30.6%,73.7%,9.1%,.311,.336,-0.27,-.004,Marauders,PMB vs. BRD (2023-09-01)<br>L 1-2,9/1/23
57,677337,P. Hansen,Pete Hansen,Hansen,Pete,P,Memphis Redbirds,MEM,235,Memphis,aaa,STL,Palm Beach Cardinals,PMB,279,Palm Beach,AFX,STL,2023,729639,2023-08-22 18:30:00,PMB - AFX,279,AFX,false,true,true,Palm Beach,PMB,PMB,587,TAM,TAM,W 8-4,STL,NYY,22.9,A,25,1,1,5.0,86,24,50.0%,90.7,91.2,16.6,6.95,16.7%,16.7%,59.3%,52.3%,18.6%,54.2%,54.2%,0.00%,40.00%,29.1%,27.8%,21.9%,9.8%,72.2%,12.5%,.315,.352,1.78,.021,Tarpons,PMB vs. TAM (2023-08-22)<br>W 8-4,8/22/23
58,677337,P. Hansen,Pete Hansen,Hansen,Pete,P,Memphis Redbirds,MEM,235,Memphis,aaa,STL,Palm Beach Cardinals,PMB,279,Palm Beach,AFX,STL,2023,730163,2023-08-15 17:00:00,PMB - AFX,279,AFX,true,false,true,Palm Beach,PMB,PMB,509,FTM,FTM,L 2-9,STL,MIN,22.9,A,25,1,1,5.0,80,22,45.6%,90.0,90.6,16.7,6.16,22.7%,9.1%,68.8%,50.6%,10.1%,40.9%,72.7%,10.00%,44.44%,31.3%,21.1%,16.7%,35.9%,78.9%,0.0%,.295,.337,0.89,.011,Mighty Mussels,PMB vs. FTM (2023-08-15)<br>L 2-9,8/15/23
59,677337,P. Hansen,Pete Hansen,Hansen,Pete,P,Memphis Redbirds,MEM,235,Memphis,aaa,STL,Palm Beach Cardinals,PMB,279,Palm Beach,AFX,STL,2023,729906,2023-08-08 18:10:00,PMB - AFX,279,AFX,false,true,true,Palm Beach,PMB,PMB,507,SLU,SLU,W 15-4,STL,NYM,22.9,A,25,1,1,5.0,54,16,48.1%,90.2,90.7,18.0,6.85,43.8%,6.3%,68.5%,44.4%,27.8%,81.3%,68.8%,25.00%,77.78%,35.2%,40.0%,16.7%,40.0%,60.0%,12.5%,.200,.043,1.79,.033,Mets,PMB vs. SLU (2023-08-08)<br>W 15-4,8/8/23
60,677337,P. Hansen,Pete Hansen,Hansen,Pete,P,Memphis Redbirds,MEM,235,Memphis,aaa,STL,Palm Beach Cardinals,PMB,279,Palm Beach,AFX,STL,2023,730169,2023-08-02 18:30:00,PMB - AFX,279,AFX,true,false,true,Palm Beach,PMB,PMB,479,JUP,JUP,L 1-9,STL,MIA,22.9,A,25,1,1,5.0,64,19,45.3%,89.9,90.6,18.4,6.09,21.1%,0.0%,70.3%,46.9%,17.2%,73.7%,72.2%,37.50%,44.44%,32.8%,28.6%,5.3%,44.1%,71.4%,0.0%,.278,.205,0.73,.011,Hammerheads,PMB vs. JUP (2023-08-02)<br>L 1-9,8/2/23
61,677337,P. Hansen,Pete Hansen,Hansen,Pete,P,Memphis Redbirds,MEM,235,Memphis,aaa,STL,Palm Beach Cardinals,PMB,279,Palm Beach,AFX,STL,2023,729844,2023-07-27 19:00:00,PMB - AFX,279,AFX,false,true,true,Palm Beach,PMB,PMB,509,FTM,FTM,W 9-4,STL,MIN,22.9,A,25,1,1,5.0,98,22,52.0%,89.4,89.9,17.2,6.92,27.3%,18.2%,64.3%,42.9%,20.4%,68.2%,68.2%,11.54%,60.00%,20.4%,21.8%,13.5%,32.1%,78.2%,33.3%,.338,.335,1.59,.016,Mighty Mussels,PMB vs. FTM (2023-07-27)<br>W 9-4,7/27/23
62,677337,P. Hansen,Pete Hansen,Hansen,Pete,P,Memphis Redbirds,MEM,235,Memphis,aaa,STL,Palm Beach Cardinals,PMB,279,Palm Beach,AFX,STL,2023,730177,2023-07-21 12:00:00 (1),PMB - AFX,279,AFX,true,true,true,Palm Beach,PMB,PMB,507,SLU,SLU,W 8-1 (7),STL,NYM,22.9,A,25,1,1,6.2,94,24,44.7%,90.3,91.0,16.3,6.88,37.5%,4.2%,67.0%,48.9%,20.2%,70.8%,56.5%,53.33%,50.00%,31.9%,31.3%,21.9%,33.3%,68.8%,14.3%,.184,.103,1.77,.019,Mets,PMB vs. SLU (2023-07-21)<br>W 8-1,7/21/23
63,677337,P. Hansen,Pete Hansen,Hansen,Pete,P,Memphis Redbirds,MEM,235,Memphis,aaa,STL,Palm Beach Cardinals,PMB,279,Palm Beach,AFX,STL,2023,729785,2023-07-05 18:30:00,PMB - AFX,279,AFX,false,true,true,Palm Beach,PMB,PMB,566,CLR,CLR,W 6-5 (12),STL,PHI,22.9,A,25,1,1,5.0,80,21,68.8%,91.0,91.9,17.6,7.14,9.5%,9.5%,56.3%,42.5%,26.3%,47.6%,52.4%,28.57%,20.00%,21.3%,24.3%,8.3%,28.3%,75.7%,25.0%,.251,.322,2.66,.033,Threshers,PMB vs. CLR (2023-07-05)<br>W 6-5,7/5/23
64,677337,P. Hansen,Pete Hansen,Hansen,Pete,P,Memphis Redbirds,MEM,235,Memphis,aaa,STL,Palm Beach Cardinals,PMB,279,Palm Beach,AFX,STL,2023,730184,2023-06-29 18:30:00,PMB - AFX,279,AFX,true,false,true,Palm Beach,PMB,PMB,479,JUP,JUP,L 4-5 (8),STL,MIA,22.9,A,25,1,1,6.0,80,22,42.5%,90.1,90.6,16.1,7.03,27.3%,4.5%,65.0%,48.8%,20.0%,68.2%,42.9%,33.33%,66.67%,30.0%,30.0%,21.4%,29.3%,70.0%,6.7%,.218,.209,2.40,.030,Hammerheads,PMB vs. JUP (2023-06-29)<br>L 4-5,6/29/23
65,677337,P. Hansen,Pete Hansen,Hansen,Pete,P,Memphis Redbirds,MEM,235,Memphis,aaa,STL,Palm Beach Cardinals,PMB,279,Palm Beach,AFX,STL,2023,730058,2023-06-21 18:35:00,PMB - AFX,279,AFX,false,true,true,Palm Beach,PMB,PMB,450,DBT,DBT,W 5-4,STL,CIN,22.9,A,25,1,1,6.0,90,25,41.1%,90.4,91.1,17.5,6.34,28.0%,8.0%,72.2%,53.3%,16.7%,64.0%,76.9%,44.44%,46.67%,32.2%,23.4%,9.7%,38.1%,76.6%,13.3%,.286,.321,1.45,.016,Tortugas,PMB vs. DBT (2023-06-21)<br>W 5-4,6/21/23
66,677337,P. Hansen,Pete Hansen,Hansen,Pete,P,Memphis Redbirds,MEM,235,Memphis,aaa,STL,Palm Beach Cardinals,PMB,279,Palm Beach,AFX,STL,2023,730188,2023-06-17 16:00:00,PMB - AFX,279,AFX,true,false,true,Palm Beach,PMB,PMB,507,SLU,SLU,L 2-3,STL,NYM,22.9,A,25,1,1,1.0,20,4,60.0%,90.7,91.0,17.3,6.96,0.0%,25.0%,65.0%,55.0%,20.0%,75.0%,50.0%,0.00%,-,20.0%,18.2%,11.1%,22.2%,81.8%,33.3%,.500,.395,-0.08,-.004,Mets,PMB vs. SLU (2023-06-17)<br>L 2-3,6/17/23
67,677337,P. Hansen,Pete Hansen,Hansen,Pete,P,Memphis Redbirds,MEM,235,Memphis,aaa,STL,Palm Beach Cardinals,PMB,279,Palm Beach,AFX,STL,2023,729994,2023-06-11 12:00:00,PMB - AFX,279,AFX,false,true,true,Palm Beach,PMB,PMB,479,JUP,JUP,W 6-1,STL,MIA,22.9,A,25,1,1,5.0,76,21,40.8%,90.1,90.6,18.0,6.79,14.3%,14.3%,65.8%,46.1%,22.4%,66.7%,45.5%,28.57%,30.00%,28.9%,20.0%,4.3%,29.3%,80.0%,26.7%,.321,.363,0.28,.004,Hammerheads,PMB vs. JUP (2023-06-11)<br>W 6-1,6/11/23
68,677337,P. Hansen,Pete Hansen,Hansen,Pete,P,Memphis Redbirds,MEM,235,Memphis,aaa,STL,Palm Beach Cardinals,PMB,279,Palm Beach,AFX,STL,2023,729993,2023-06-06 18:30:00,PMB - AFX,279,AFX,false,true,true,Palm Beach,PMB,PMB,479,JUP,JUP,W 5-2,STL,MIA,22.9,A,25,1,1,5.2,95,24,47.4%,90.3,91.0,17.6,6.91,29.2%,4.2%,66.3%,44.2%,17.9%,79.2%,58.3%,15.79%,60.00%,26.3%,26.9%,15.6%,37.7%,73.1%,12.5%,.180,.242,3.57,.038,Hammerheads,PMB vs. JUP (2023-06-06)<br>W 5-2,6/6/23
69,677337,P. Hansen,Pete Hansen,Hansen,Pete,P,Memphis Redbirds,MEM,235,Memphis,aaa,STL,Palm Beach Cardinals,PMB,279,Palm Beach,AFX,STL,2023,730198,2023-05-31 18:30:00,PMB - AFX,279,AFX,true,true,true,Palm Beach,PMB,PMB,450,DBT,DBT,W 7-6,STL,CIN,22.9,A,25,1,1,6.0,76,28,48.7%,89.9,90.5,16.9,6.85,21.4%,0.0%,75.0%,57.9%,14.5%,57.1%,71.4%,66.67%,54.55%,35.5%,30.2%,17.2%,43.8%,69.8%,28.6%,.309,.446,0.47,.006,Tortugas,PMB vs. DBT (2023-05-31)<br>W 7-6,5/31/23
70,677337,P. Hansen,Pete Hansen,Hansen,Pete,P,Memphis Redbirds,MEM,235,Memphis,aaa,STL,Palm Beach Cardinals,PMB,279,Palm Beach,AFX,STL,2023,730204,2023-05-25 12:05:00 (1),PMB - AFX,279,AFX,true,true,true,Palm Beach,PMB,PMB,587,TAM,TAM,W 6-5 (10),STL,NYY,22.9,A,25,1,1,4.1,88,21,46.6%,89.6,90.4,16.7,6.86,28.6%,9.5%,54.5%,38.6%,26.1%,47.6%,57.1%,54.55%,66.67%,25.0%,27.8%,21.7%,24.1%,72.2%,33.3%,.366,.341,-0.17,-.002,Tarpons,PMB vs. TAM (2023-05-25)<br>W 6-5,5/25/23
