Rank,playerId,abbrevName,playerFullName,player,playerFirstName,pos,currentTeamName,currentTeamAbbrevName,currentTeamId,currentTeamLocation,currentTeamLevel,currentOrg,newestTeamName,newestTeamAbbrevName,newestTeamId,newestTeamLocation,newestTeamLevel,newestOrg,seasonYear,gameId,date,teamWithLevel,teamId,teamLevel,home,win,final,location,team,abbrevName,opponentId,opponentToken,opponent,result,org,oppOrg,SeasonAgeAvg,SeasonLevel,CurrentAge,G,GS,IP,P,BF,Fast%,Vel4S,90thVel,IndVertBrk90,Extension,K%,BB%,Strike%,InZone%,NonCompLoc%,T3PO,FPStk%,Kill%,2KC,CSW%,Miss%,In Zone Miss,Chase%,Contact%,Barrel%,xWOBA,wOBA,xPitchRV,xPitchRV/P,scatterName,scatterExtra,gameDay
39,690997,N. McLean,Nolan McLean,McLean,Nolan,P,New York Mets,NYM,121,NY Mets,mlb,NYM,Binghamton Rumble Ponies,BNG,505,Binghamton,AAX,NYM,2024,750726,2024-05-22 18:45:00,BNG - AAX,505,AAX,false,false,true,Binghamton,BNG,BNG,522,REA,REA,L 7-12,NYM,PHI,22.9,AA,24,1,1,4.0,78,19,12.8%,95.2,96.0,15.7,6.30,26.3%,0.0%,65.4%,51.3%,12.8%,36.8%,63.2%,33.33%,50.00%,26.9%,16.7%,8.0%,28.9%,83.3%,23.1%,.406,.467,-1.98,-.025,Fightin Phils,BNG vs. REA (2024-05-22)<br>L 7-12,5/22/24
40,690997,N. McLean,Nolan McLean,McLean,Nolan,P,New York Mets,NYM,121,NY Mets,mlb,NYM,Brooklyn Cyclones,BRK,453,Brooklyn,AFA,NYM,2024,755051,2024-05-16 13:05:00 (1),BRK - AFA,453,AFA,false,false,true,Brooklyn,BRK,BRK,2498,BG,BG,L 0-1 (7),NYM,TB,22.9,A+,24,1,1,4.0,73,20,11.0%,95.7,96.2,16.0,6.29,45.0%,5.0%,71.2%,67.1%,11.0%,75.0%,80.0%,21.43%,66.67%,41.1%,37.1%,29.0%,16.7%,62.9%,22.2%,.257,.291,0.92,.013,Hot Rods,BRK vs. BG (2024-05-16)<br>L 0-1,5/16/24
41,690997,N. McLean,Nolan McLean,McLean,Nolan,P,New York Mets,NYM,121,NY Mets,mlb,NYM,Brooklyn Cyclones,BRK,453,Brooklyn,AFA,NYM,2024,754587,2024-05-10 19:00:00,BRK - AFA,453,AFA,false,true,true,Brooklyn,BRK,BRK,432,ROM,ROM,W 6-3 (10),NYM,ATL,22.9,A+,24,1,1,5.0,70,20,27.1%,95.2,95.9,15.1,6.11,25.0%,10.0%,62.9%,55.7%,11.4%,65.0%,60.0%,16.67%,50.00%,25.7%,21.2%,15.4%,22.6%,78.8%,15.4%,.189,.283,2.23,.032,Emperors,BRK vs. ROM (2024-05-10)<br>W 6-3,5/10/24
42,690997,N. McLean,Nolan McLean,McLean,Nolan,P,New York Mets,NYM,121,NY Mets,mlb,NYM,Brooklyn Cyclones,BRK,453,Brooklyn,AFA,NYM,2024,754988,2024-05-04 14:00:00,BRK - AFA,453,AFA,true,true,true,Brooklyn,BRK,BRK,488,ABD,ABD,W 4-0,NYM,BAL,22.9,A+,24,1,1,5.0,71,16,11.3%,95.1,95.5,16.4,6.08,50.0%,6.3%,60.6%,47.9%,15.5%,62.5%,43.8%,63.64%,77.78%,31.0%,19.2%,11.1%,21.6%,80.8%,28.6%,.185,.232,0.39,.005,IronBirds,BRK vs. ABD (2024-05-04)<br>W 4-0,5/4/24
43,690997,N. McLean,Nolan McLean,McLean,Nolan,P,New York Mets,NYM,121,NY Mets,mlb,NYM,Brooklyn Cyclones,BRK,453,Brooklyn,AFA,NYM,2024,754992,2024-04-28 14:00:00,BRK - AFA,453,AFA,true,false,true,Brooklyn,BRK,BRK,426,WIL,WIL,L 1-5,NYM,WSH,22.9,A+,24,1,1,3.0,37,9,18.9%,95.2,95.4,17.8,6.10,22.2%,11.1%,56.8%,54.1%,24.3%,55.6%,40.0%,0.00%,50.00%,29.7%,37.5%,38.5%,17.6%,62.5%,0.0%,.226,.175,0.86,.023,Blue Rocks,BRK vs. WIL (2024-04-28)<br>L 1-5,4/28/24
44,690997,N. McLean,Nolan McLean,McLean,Nolan,P,New York Mets,NYM,121,NY Mets,mlb,NYM,Brooklyn Cyclones,BRK,453,Brooklyn,AFA,NYM,2024,754997,2024-04-23 19:00:00,BRK - AFA,453,AFA,true,true,true,Brooklyn,BRK,BRK,426,WIL,WIL,W 5-0,NYM,WSH,22.9,A+,24,1,1,5.0,66,19,4.5%,95.1,95.9,17.9,6.02,31.6%,5.3%,74.2%,65.2%,9.1%,73.7%,84.2%,30.00%,62.50%,39.4%,23.3%,17.4%,30.4%,76.7%,18.2%,.191,.167,2.05,.031,Blue Rocks,BRK vs. WIL (2024-04-23)<br>W 5-0,4/23/24
45,690997,N. McLean,Nolan McLean,McLean,Nolan,P,New York Mets,NYM,121,NY Mets,mlb,NYM,Brooklyn Cyclones,BRK,453,Brooklyn,AFA,NYM,2024,754670,2024-04-17 18:35:00,BRK - AFA,453,AFA,false,false,true,Brooklyn,BRK,BRK,427,JS,JS,L 0-9,NYM,PHI,22.9,A+,24,1,1,2.2,64,15,6.3%,96.4,96.6,18.0,6.28,26.7%,20.0%,59.4%,45.3%,10.9%,60.0%,60.0%,21.43%,60.00%,26.6%,19.2%,11.8%,25.7%,80.8%,0.0%,.311,.303,0.33,.005,BlueClaws,BRK vs. JS (2024-04-17)<br>L 0-9,4/17/24
46,690997,N. McLean,Nolan McLean,McLean,Nolan,P,New York Mets,NYM,121,NY Mets,mlb,NYM,Brooklyn Cyclones,BRK,453,Brooklyn,AFA,NYM,2024,755001,2024-04-10 14:00:00,BRK - AFA,453,AFA,true,false,true,Brooklyn,BRK,BRK,573,ASH,ASH,L 3-7,NYM,HOU,22.9,A+,24,1,1,3.1,56,13,3.6%,96.1,95.6,14.8,6.14,15.4%,7.7%,64.3%,48.2%,14.3%,46.2%,78.6%,25.00%,16.67%,32.1%,18.2%,14.3%,27.6%,81.8%,37.5%,.367,.367,-0.24,-.004,Tourists,BRK vs. ASH (2024-04-10)<br>L 3-7,4/10/24
47,690997,N. McLean,Nolan McLean,McLean,Nolan,P,New York Mets,NYM,121,NY Mets,mlb,NYM,St. Lucie Mets,SLU,507,St. Lucie,AFX,NYM,2023,729889,2023-09-09 18:10:00,SLU - AFX,507,AFX,true,true,true,St. Lucie,SLU,SLU,450,DBT,DBT,W 3-2,NYM,CIN,21.9,A,24,1,0,2.0,24,6,0.0%,-,95.7,16.9,6.09,16.7%,16.7%,62.5%,33.3%,16.7%,66.7%,57.1%,33.33%,50.00%,29.2%,20.0%,0.0%,37.5%,80.0%,0.0%,.286,.263,0.33,.014,Tortugas,SLU vs. DBT (2023-09-09)<br>W 3-2,9/9/23
48,690997,N. McLean,Nolan McLean,McLean,Nolan,P,New York Mets,NYM,121,NY Mets,mlb,NYM,St. Lucie Mets,SLU,507,St. Lucie,AFX,NYM,2023,729628,2023-09-01 18:30:00,SLU - AFX,507,AFX,false,false,true,St. Lucie,SLU,SLU,587,TAM,TAM,L 5-7,NYM,NYY,21.9,A,24,1,1,1.1,26,6,15.4%,95.4,96.4,17.7,6.17,16.7%,16.7%,57.7%,50.0%,23.1%,66.7%,16.7%,25.00%,50.00%,23.1%,18.2%,11.1%,15.4%,81.8%,25.0%,.349,.116,-0.02,-.001,Tarpons,SLU vs. TAM (2023-09-01)<br>L 5-7,9/1/23
